"","Site","Subplot","Tag","Species","DBH_cm","Health_status","Canopy_status","Date","Notes","SubplotID"
"408","UMBS",-99999,-99999,"",-99999,"","","","",NA
"409","UMBS",-99999,-99999,"",-99999,"","","","",NA
"410","UMBS",-99999,-99999,"",-99999,"","","","",NA
"411","UMBS",-99999,-99999,"",-99999,"","","","",NA
"412","UMBS",-99999,-99999,"",-99999,"","","","",NA
"413","UMBS",-99999,-99999,"",-99999,"","","","",NA
"414","UMBS",-99999,-99999,"",-99999,"","","","",NA
"415","UMBS",-99999,-99999,"",-99999,"","","","",NA
"416","UMBS",-99999,-99999,"",-99999,"","","","",NA
"417","UMBS",-99999,-99999,"",-99999,"","","","",NA
"418","UMBS",-99999,-99999,"",-99999,"","","","",NA
"419","UMBS",-99999,-99999,"",-99999,"","","","",NA
"420","UMBS",-99999,-99999,"",-99999,"","","","",NA
"421","UMBS",-99999,-99999,"",-99999,"","","","",NA
"422","UMBS",-99999,-99999,"",-99999,"","","","",NA
"423","UMBS",-99999,-99999,"",-99999,"","","","",NA
"424","UMBS",-99999,-99999,"",-99999,"","","","",NA
"425","UMBS",-99999,-99999,"",-99999,"","","","",NA
"426","UMBS",-99999,-99999,"",-99999,"","","","",NA
"427","UMBS",-99999,-99999,"",-99999,"","","","",NA
"428","UMBS",-99999,-99999,"",-99999,"","","","",NA
"429","UMBS",-99999,-99999,"",-99999,"","","","",NA
"430","UMBS",-99999,-99999,"",-99999,"","","","",NA
"431","UMBS",-99999,-99999,"",-99999,"","","","",NA
"432","UMBS",-99999,-99999,"",-99999,"","","","",NA
"433","UMBS",-99999,-99999,"",-99999,"","","","",NA
"434","UMBS",-99999,-99999,"",-99999,"","","","",NA
"435","UMBS",-99999,-99999,"",-99999,"","","","",NA
"436","UMBS",-99999,-99999,"",-99999,"","","","",NA
"437","UMBS",-99999,-99999,"",-99999,"","","","",NA
"438","UMBS",-99999,-99999,"",-99999,"","","","",NA
"439","UMBS",-99999,-99999,"",-99999,"","","","",NA
"440","UMBS",-99999,-99999,"",-99999,"","","","",NA
"441","UMBS",-99999,-99999,"",-99999,"","","","",NA
"442","UMBS",-99999,-99999,"",-99999,"","","","",NA
"443","UMBS",-99999,-99999,"",-99999,"","","","",NA
"444","UMBS",-99999,-99999,"",-99999,"","","","",NA
"445","UMBS",-99999,-99999,"",-99999,"","","","",NA
"446","UMBS",-99999,-99999,"",-99999,"","","","",NA
"447","UMBS",-99999,-99999,"",-99999,"","","","",NA
"448","UMBS",-99999,-99999,"",-99999,"","","","",NA
"449","UMBS",-99999,-99999,"",-99999,"","","","",NA
"450","UMBS",-99999,-99999,"",-99999,"","","","",NA
"451","UMBS",-99999,-99999,"",-99999,"","","","",NA
"452","UMBS",-99999,-99999,"",-99999,"","","","",NA
"453","UMBS",-99999,-99999,"",-99999,"","","","",NA
"454","UMBS",-99999,-99999,"",-99999,"","","","",NA
"455","UMBS",-99999,-99999,"",-99999,"","","","",NA
"456","UMBS",-99999,-99999,"",-99999,"","","","",NA
"457","UMBS",-99999,-99999,"",-99999,"","","","",NA
"458","UMBS",-99999,-99999,"",-99999,"","","","",NA
"459","UMBS",-99999,-99999,"",-99999,"","","","",NA
"460","UMBS",-99999,-99999,"",-99999,"","","","",NA
"461","UMBS",-99999,-99999,"",-99999,"","","","",NA
"462","UMBS",-99999,-99999,"",-99999,"","","","",NA
"463","UMBS",-99999,-99999,"",-99999,"","","","",NA
"464","UMBS",-99999,-99999,"",-99999,"","","","",NA
"465","UMBS",-99999,-99999,"",-99999,"","","","",NA
"466","UMBS",-99999,-99999,"",-99999,"","","","",NA
"467","UMBS",-99999,-99999,"",-99999,"","","","",NA
"468","UMBS",-99999,-99999,"",-99999,"","","","",NA
"469","UMBS",-99999,-99999,"",-99999,"","","","",NA
"470","UMBS",-99999,-99999,"",-99999,"","","","",NA
"471","UMBS",-99999,-99999,"",-99999,"","","","",NA
"472","UMBS",-99999,-99999,"",-99999,"","","","",NA
"473","UMBS",-99999,-99999,"",-99999,"","","","",NA
"474","UMBS",-99999,-99999,"",-99999,"","","","",NA
"475","UMBS",-99999,-99999,"",-99999,"","","","",NA
"476","UMBS",-99999,-99999,"",-99999,"","","","",NA
"477","UMBS",-99999,-99999,"",-99999,"","","","",NA
"478","UMBS",-99999,-99999,"",-99999,"","","","",NA
"479","UMBS",-99999,-99999,"",-99999,"","","","",NA
"480","UMBS",-99999,-99999,"",-99999,"","","","",NA
"481","UMBS",-99999,-99999,"",-99999,"","","","",NA
"482","UMBS",-99999,-99999,"",-99999,"","","","",NA
"483","UMBS",-99999,-99999,"",-99999,"","","","",NA
"484","UMBS",-99999,-99999,"",-99999,"","","","",NA
"485","UMBS",-99999,-99999,"",-99999,"","","","",NA
"486","UMBS",-99999,-99999,"",-99999,"","","","",NA
"487","UMBS",-99999,-99999,"",-99999,"","","","",NA
"488","UMBS",-99999,-99999,"",-99999,"","","","",NA
"489","UMBS",-99999,-99999,"",-99999,"","","","",NA
"490","UMBS",-99999,-99999,"",-99999,"","","","",NA
"491","UMBS",-99999,-99999,"",-99999,"","","","",NA
"492","UMBS",-99999,-99999,"",-99999,"","","","",NA
"493","UMBS",-99999,-99999,"",-99999,"","","","",NA
"494","UMBS",-99999,-99999,"",-99999,"","","","",NA
"495","UMBS",-99999,-99999,"",-99999,"","","","",NA
"496","UMBS",-99999,-99999,"",-99999,"","","","",NA
"497","UMBS",-99999,-99999,"",-99999,"","","","",NA
"498","UMBS",-99999,-99999,"",-99999,"","","","",NA
"499","UMBS",-99999,-99999,"",-99999,"","","","",NA
"500","UMBS",-99999,-99999,"",-99999,"","","","",NA
"501","UMBS",-99999,-99999,"",-99999,"","","","",NA
"502","UMBS",-99999,-99999,"",-99999,"","","","",NA
"503","UMBS",-99999,-99999,"",-99999,"","","","",NA
"504","UMBS",-99999,-99999,"",-99999,"","","","",NA
"505","UMBS",-99999,-99999,"",-99999,"","","","",NA
"506","UMBS",-99999,-99999,"",-99999,"","","","",NA
"507","UMBS",-99999,-99999,"",-99999,"","","","",NA
"508","UMBS",-99999,-99999,"",-99999,"","","","",NA
"509","UMBS",-99999,-99999,"",-99999,"","","","",NA
"510","UMBS",-99999,-99999,"",-99999,"","","","",NA
"511","UMBS",-99999,-99999,"",-99999,"","","","",NA
"512","UMBS",-99999,-99999,"",-99999,"","","","",NA
"513","UMBS",-99999,-99999,"",-99999,"","","","",NA
"514","UMBS",-99999,-99999,"",-99999,"","","","",NA
"515","UMBS",-99999,-99999,"",-99999,"","","","",NA
"516","UMBS",-99999,-99999,"",-99999,"","","","",NA
"517","UMBS",-99999,-99999,"",-99999,"","","","",NA
"518","UMBS",-99999,-99999,"",-99999,"","","","",NA
"519","UMBS",-99999,-99999,"",-99999,"","","","",NA
"520","UMBS",-99999,-99999,"",-99999,"","","","",NA
"521","UMBS",-99999,-99999,"",-99999,"","","","",NA
"522","UMBS",-99999,-99999,"",-99999,"","","","",NA
"523","UMBS",-99999,-99999,"",-99999,"","","","",NA
"524","UMBS",-99999,-99999,"",-99999,"","","","",NA
"525","UMBS",-99999,-99999,"",-99999,"","","","",NA
"526","UMBS",-99999,-99999,"",-99999,"","","","",NA
"527","UMBS",-99999,-99999,"",-99999,"","","","",NA
"528","UMBS",-99999,-99999,"",-99999,"","","","",NA
"529","UMBS",-99999,-99999,"",-99999,"","","","",NA
"530","UMBS",-99999,-99999,"",-99999,"","","","",NA
"531","UMBS",-99999,-99999,"",-99999,"","","","",NA
"532","UMBS",-99999,-99999,"",-99999,"","","","",NA
"533","UMBS",-99999,-99999,"",-99999,"","","","",NA
"534","UMBS",-99999,-99999,"",-99999,"","","","",NA
"535","UMBS",-99999,-99999,"",-99999,"","","","",NA
"536","UMBS",-99999,-99999,"",-99999,"","","","",NA
"537","UMBS",-99999,-99999,"",-99999,"","","","",NA
"538","UMBS",-99999,-99999,"",-99999,"","","","",NA
"539","UMBS",-99999,-99999,"",-99999,"","","","",NA
"540","UMBS",-99999,-99999,"",-99999,"","","","",NA
"541","UMBS",-99999,-99999,"",-99999,"","","","",NA
"542","UMBS",-99999,-99999,"",-99999,"","","","",NA
"543","UMBS",-99999,-99999,"",-99999,"","","","",NA
"544","UMBS",-99999,-99999,"",-99999,"","","","",NA
"545","UMBS",-99999,-99999,"",-99999,"","","","",NA
"546","UMBS",-99999,-99999,"",-99999,"","","","",NA
"547","UMBS",-99999,-99999,"",-99999,"","","","",NA
"548","UMBS",-99999,-99999,"",-99999,"","","","",NA
"549","UMBS",-99999,-99999,"",-99999,"","","","",NA
"550","UMBS",-99999,-99999,"",-99999,"","","","",NA
"551","UMBS",-99999,-99999,"",-99999,"","","","",NA
"552","UMBS",-99999,-99999,"",-99999,"","","","",NA
"553","UMBS",-99999,-99999,"",-99999,"","","","",NA
"554","UMBS",-99999,-99999,"",-99999,"","","","",NA
"555","UMBS",-99999,-99999,"",-99999,"","","","",NA
"556","UMBS",-99999,-99999,"",-99999,"","","","",NA
"557","UMBS",-99999,-99999,"",-99999,"","","","",NA
"558","UMBS",-99999,-99999,"",-99999,"","","","",NA
"559","UMBS",-99999,-99999,"",-99999,"","","","",NA
"560","UMBS",-99999,-99999,"",-99999,"","","","",NA
"561","UMBS",-99999,-99999,"",-99999,"","","","",NA
"562","UMBS",-99999,-99999,"",-99999,"","","","",NA
"563","UMBS",-99999,-99999,"",-99999,"","","","",NA
"564","UMBS",-99999,-99999,"",-99999,"","","","",NA
"565","UMBS",-99999,-99999,"",-99999,"","","","",NA
"566","UMBS",-99999,-99999,"",-99999,"","","","",NA
"567","UMBS",-99999,-99999,"",-99999,"","","","",NA
"568","UMBS",-99999,-99999,"",-99999,"","","","",NA
"569","UMBS",-99999,-99999,"",-99999,"","","","",NA
"570","UMBS",-99999,-99999,"",-99999,"","","","",NA
"571","UMBS",-99999,-99999,"",-99999,"","","","",NA
"572","UMBS",-99999,-99999,"",-99999,"","","","",NA
"573","UMBS",-99999,-99999,"",-99999,"","","","",NA
"574","UMBS",-99999,-99999,"",-99999,"","","","",NA
"575","UMBS",-99999,-99999,"",-99999,"","","","",NA
"576","UMBS",-99999,-99999,"",-99999,"","","","",NA
"577","UMBS",-99999,-99999,"",-99999,"","","","",NA
"578","UMBS",-99999,-99999,"",-99999,"","","","",NA
"579","UMBS",-99999,-99999,"",-99999,"","","","",NA
"580","UMBS",-99999,-99999,"",-99999,"","","","",NA
"581","UMBS",-99999,-99999,"",-99999,"","","","",NA
"582","UMBS",-99999,-99999,"",-99999,"","","","",NA
"583","UMBS",-99999,-99999,"",-99999,"","","","",NA
"584","UMBS",-99999,-99999,"",-99999,"","","","",NA
"585","UMBS",-99999,-99999,"",-99999,"","","","",NA
"586","UMBS",-99999,-99999,"",-99999,"","","","",NA
"587","UMBS",-99999,-99999,"",-99999,"","","","",NA
"588","UMBS",-99999,-99999,"",-99999,"","","","",NA
"589","UMBS",-99999,-99999,"",-99999,"","","","",NA
"590","UMBS",-99999,-99999,"",-99999,"","","","",NA
"591","UMBS",-99999,-99999,"",-99999,"","","","",NA
"592","UMBS",-99999,-99999,"",-99999,"","","","",NA
"593","UMBS",-99999,-99999,"",-99999,"","","","",NA
"594","UMBS",-99999,-99999,"",-99999,"","","","",NA
"595","UMBS",-99999,-99999,"",-99999,"","","","",NA
"596","UMBS",-99999,-99999,"",-99999,"","","","",NA
"597","UMBS",-99999,-99999,"",-99999,"","","","",NA
"598","UMBS",-99999,-99999,"",-99999,"","","","",NA
"599","UMBS",-99999,-99999,"",-99999,"","","","",NA
"600","UMBS",-99999,-99999,"",-99999,"","","","",NA
"601","UMBS",-99999,-99999,"",-99999,"","","","",NA
"602","UMBS",-99999,-99999,"",-99999,"","","","",NA
"603","UMBS",-99999,-99999,"",-99999,"","","","",NA
"604","UMBS",-99999,-99999,"",-99999,"","","","",NA
"605","UMBS",-99999,-99999,"",-99999,"","","","",NA
"606","UMBS",-99999,-99999,"",-99999,"","","","",NA
"607","UMBS",-99999,-99999,"",-99999,"","","","",NA
"608","UMBS",-99999,-99999,"",-99999,"","","","",NA
"609","UMBS",-99999,-99999,"",-99999,"","","","",NA
"610","UMBS",-99999,-99999,"",-99999,"","","","",NA
"611","UMBS",-99999,-99999,"",-99999,"","","","",NA
"612","UMBS",-99999,-99999,"",-99999,"","","","",NA
"613","UMBS",-99999,-99999,"",-99999,"","","","",NA
"614","UMBS",-99999,-99999,"",-99999,"","","","",NA
"615","UMBS",-99999,-99999,"",-99999,"","","","",NA
"616","UMBS",-99999,-99999,"",-99999,"","","","",NA
"617","UMBS",-99999,-99999,"",-99999,"","","","",NA
"618","UMBS",-99999,-99999,"",-99999,"","","","",NA
"619","UMBS",-99999,-99999,"",-99999,"","","","",NA
"620","UMBS",-99999,-99999,"",-99999,"","","","",NA
"621","UMBS",-99999,-99999,"",-99999,"","","","",NA
"622","UMBS",-99999,-99999,"",-99999,"","","","",NA
"623","UMBS",-99999,-99999,"",-99999,"","","","",NA
"624","UMBS",-99999,-99999,"",-99999,"","","","",NA
"625","UMBS",-99999,-99999,"",-99999,"","","","",NA
"626","UMBS",-99999,-99999,"",-99999,"","","","",NA
"627","UMBS",-99999,-99999,"",-99999,"","","","",NA
"628","UMBS",-99999,-99999,"",-99999,"","","","",NA
"629","UMBS",-99999,-99999,"",-99999,"","","","",NA
"630","UMBS",-99999,-99999,"",-99999,"","","","",NA
"631","UMBS",-99999,-99999,"",-99999,"","","","",NA
"632","UMBS",-99999,-99999,"",-99999,"","","","",NA
"633","UMBS",-99999,-99999,"",-99999,"","","","",NA
"634","UMBS",-99999,-99999,"",-99999,"","","","",NA
"635","UMBS",-99999,-99999,"",-99999,"","","","",NA
"636","UMBS",-99999,-99999,"",-99999,"","","","",NA
"637","UMBS",-99999,-99999,"",-99999,"","","","",NA
"638","UMBS",-99999,-99999,"",-99999,"","","","",NA
"639","UMBS",-99999,-99999,"",-99999,"","","","",NA
"640","UMBS",-99999,-99999,"",-99999,"","","","",NA
"641","UMBS",-99999,-99999,"",-99999,"","","","",NA
"642","UMBS",-99999,-99999,"",-99999,"","","","",NA
"643","UMBS",-99999,-99999,"",-99999,"","","","",NA
"644","UMBS",-99999,-99999,"",-99999,"","","","",NA
"645","UMBS",-99999,-99999,"",-99999,"","","","",NA
"646","UMBS",-99999,-99999,"",-99999,"","","","",NA
"647","UMBS",-99999,-99999,"",-99999,"","","","",NA
"648","UMBS",-99999,-99999,"",-99999,"","","","",NA
"649","UMBS",-99999,-99999,"",-99999,"","","","",NA
"650","UMBS",-99999,-99999,"",-99999,"","","","",NA
"651","UMBS",-99999,-99999,"",-99999,"","","","",NA
"652","UMBS",-99999,-99999,"",-99999,"","","","",NA
"653","UMBS",-99999,-99999,"",-99999,"","","","",NA
"654","UMBS",-99999,-99999,"",-99999,"","","","",NA
"655","UMBS",-99999,-99999,"",-99999,"","","","",NA
"656","UMBS",-99999,-99999,"",-99999,"","","","",NA
"657","UMBS",-99999,-99999,"",-99999,"","","","",NA
"658","UMBS",-99999,-99999,"",-99999,"","","","",NA
"659","UMBS",-99999,-99999,"",-99999,"","","","",NA
"660","UMBS",-99999,-99999,"",-99999,"","","","",NA
"661","UMBS",-99999,-99999,"",-99999,"","","","",NA
"662","UMBS",-99999,-99999,"",-99999,"","","","",NA
"663","UMBS",-99999,-99999,"",-99999,"","","","",NA
"664","UMBS",-99999,-99999,"",-99999,"","","","",NA
"665","UMBS",-99999,-99999,"",-99999,"","","","",NA
"666","UMBS",-99999,-99999,"",-99999,"","","","",NA
"667","UMBS",-99999,-99999,"",-99999,"","","","",NA
"668","UMBS",-99999,-99999,"",-99999,"","","","",NA
"669","UMBS",-99999,-99999,"",-99999,"","","","",NA
"670","UMBS",-99999,-99999,"",-99999,"","","","",NA
"671","UMBS",-99999,-99999,"",-99999,"","","","",NA
"672","UMBS",-99999,-99999,"",-99999,"","","","",NA
"673","UMBS",-99999,-99999,"",-99999,"","","","",NA
"674","UMBS",-99999,-99999,"",-99999,"","","","",NA
"675","UMBS",-99999,-99999,"",-99999,"","","","",NA
"676","UMBS",-99999,-99999,"",-99999,"","","","",NA
"677","UMBS",-99999,-99999,"",-99999,"","","","",NA
"678","UMBS",-99999,-99999,"",-99999,"","","","",NA
"679","UMBS",-99999,-99999,"",-99999,"","","","",NA
"680","UMBS",-99999,-99999,"",-99999,"","","","",NA
"681","UMBS",-99999,-99999,"",-99999,"","","","",NA
"682","UMBS",-99999,-99999,"",-99999,"","","","",NA
"683","UMBS",-99999,-99999,"",-99999,"","","","",NA
"684","UMBS",-99999,-99999,"",-99999,"","","","",NA
"685","UMBS",-99999,-99999,"",-99999,"","","","",NA
"686","UMBS",-99999,-99999,"",-99999,"","","","",NA
"687","UMBS",-99999,-99999,"",-99999,"","","","",NA
"688","UMBS",-99999,-99999,"",-99999,"","","","",NA
"689","UMBS",-99999,-99999,"",-99999,"","","","",NA
"690","UMBS",-99999,-99999,"",-99999,"","","","",NA
"691","UMBS",-99999,-99999,"",-99999,"","","","",NA
"692","UMBS",-99999,-99999,"",-99999,"","","","",NA
"693","UMBS",-99999,-99999,"",-99999,"","","","",NA
"694","UMBS",-99999,-99999,"",-99999,"","","","",NA
"695","UMBS",-99999,-99999,"",-99999,"","","","",NA
"696","UMBS",-99999,-99999,"",-99999,"","","","",NA
"697","UMBS",-99999,-99999,"",-99999,"","","","",NA
"698","UMBS",-99999,-99999,"",-99999,"","","","",NA
"699","UMBS",-99999,-99999,"",-99999,"","","","",NA
"700","UMBS",-99999,-99999,"",-99999,"","","","",NA
"701","UMBS",-99999,-99999,"",-99999,"","","","",NA
"702","UMBS",-99999,-99999,"",-99999,"","","","",NA
"703","UMBS",-99999,-99999,"",-99999,"","","","",NA
"704","UMBS",-99999,-99999,"",-99999,"","","","",NA
"705","UMBS",-99999,-99999,"",-99999,"","","","",NA
"706","UMBS",-99999,-99999,"",-99999,"","","","",NA
"707","UMBS",-99999,-99999,"",-99999,"","","","",NA
"708","UMBS",-99999,-99999,"",-99999,"","","","",NA
"709","UMBS",-99999,-99999,"",-99999,"","","","",NA
"710","UMBS",-99999,-99999,"",-99999,"","","","",NA
"711","UMBS",-99999,-99999,"",-99999,"","","","",NA
"712","UMBS",-99999,-99999,"",-99999,"","","","",NA
"713","UMBS",-99999,-99999,"",-99999,"","","","",NA
"714","UMBS",-99999,-99999,"",-99999,"","","","",NA
"715","UMBS",-99999,-99999,"",-99999,"","","","",NA
"716","UMBS",-99999,-99999,"",-99999,"","","","",NA
"717","UMBS",-99999,-99999,"",-99999,"","","","",NA
"718","UMBS",-99999,-99999,"",-99999,"","","","",NA
"719","UMBS",-99999,-99999,"",-99999,"","","","",NA
"720","UMBS",-99999,-99999,"",-99999,"","","","",NA
"721","UMBS",-99999,-99999,"",-99999,"","","","",NA
"722","UMBS",-99999,-99999,"",-99999,"","","","",NA
"723","UMBS",-99999,-99999,"",-99999,"","","","",NA
"724","UMBS",-99999,-99999,"",-99999,"","","","",NA
"725","UMBS",-99999,-99999,"",-99999,"","","","",NA
"726","UMBS",-99999,-99999,"",-99999,"","","","",NA
"727","UMBS",-99999,-99999,"",-99999,"","","","",NA
"728","UMBS",-99999,-99999,"",-99999,"","","","",NA
"729","UMBS",-99999,-99999,"",-99999,"","","","",NA
"730","UMBS",-99999,-99999,"",-99999,"","","","",NA
"731","UMBS",-99999,-99999,"",-99999,"","","","",NA
"732","UMBS",-99999,-99999,"",-99999,"","","","",NA
"733","UMBS",-99999,-99999,"",-99999,"","","","",NA
"734","UMBS",-99999,-99999,"",-99999,"","","","",NA
"735","UMBS",-99999,-99999,"",-99999,"","","","",NA
"736","UMBS",-99999,-99999,"",-99999,"","","","",NA
"737","UMBS",-99999,-99999,"",-99999,"","","","",NA
"738","UMBS",-99999,-99999,"",-99999,"","","","",NA
"739","UMBS",-99999,-99999,"",-99999,"","","","",NA
"740","UMBS",-99999,-99999,"",-99999,"","","","",NA
"741","UMBS",-99999,-99999,"",-99999,"","","","",NA
"742","UMBS",-99999,-99999,"",-99999,"","","","",NA
"743","UMBS",-99999,-99999,"",-99999,"","","","",NA
"744","UMBS",-99999,-99999,"",-99999,"","","","",NA
"745","UMBS",-99999,-99999,"",-99999,"","","","",NA
"746","UMBS",-99999,-99999,"",-99999,"","","","",NA
"747","UMBS",-99999,-99999,"",-99999,"","","","",NA
"748","UMBS",-99999,-99999,"",-99999,"","","","",NA
"749","UMBS",-99999,-99999,"",-99999,"","","","",NA
"750","UMBS",-99999,-99999,"",-99999,"","","","",NA
"751","UMBS",-99999,-99999,"",-99999,"","","","",NA
"752","UMBS",-99999,-99999,"",-99999,"","","","",NA
"753","UMBS",-99999,-99999,"",-99999,"","","","",NA
"754","UMBS",-99999,-99999,"",-99999,"","","","",NA
"755","UMBS",-99999,-99999,"",-99999,"","","","",NA
"756","UMBS",-99999,-99999,"",-99999,"","","","",NA
"757","UMBS",-99999,-99999,"",-99999,"","","","",NA
"758","UMBS",-99999,-99999,"",-99999,"","","","",NA
"759","UMBS",-99999,-99999,"",-99999,"","","","",NA
"760","UMBS",-99999,-99999,"",-99999,"","","","",NA
"761","UMBS",-99999,-99999,"",-99999,"","","","",NA
"762","UMBS",-99999,-99999,"",-99999,"","","","",NA
"763","UMBS",-99999,-99999,"",-99999,"","","","",NA
"764","UMBS",-99999,-99999,"",-99999,"","","","",NA
"765","UMBS",-99999,-99999,"",-99999,"","","","",NA
"766","UMBS",-99999,-99999,"",-99999,"","","","",NA
"767","UMBS",-99999,-99999,"",-99999,"","","","",NA
"768","UMBS",-99999,-99999,"",-99999,"","","","",NA
"769","UMBS",-99999,-99999,"",-99999,"","","","",NA
"770","UMBS",-99999,-99999,"",-99999,"","","","",NA
"771","UMBS",-99999,-99999,"",-99999,"","","","",NA
"772","UMBS",-99999,-99999,"",-99999,"","","","",NA
"773","UMBS",-99999,-99999,"",-99999,"","","","",NA
"774","UMBS",-99999,-99999,"",-99999,"","","","",NA
"775","UMBS",-99999,-99999,"",-99999,"","","","",NA
"776","UMBS",-99999,-99999,"",-99999,"","","","",NA
"777","UMBS",-99999,-99999,"",-99999,"","","","",NA
"778","UMBS",-99999,-99999,"",-99999,"","","","",NA
"779","UMBS",-99999,-99999,"",-99999,"","","","",NA
"780","UMBS",-99999,-99999,"",-99999,"","","","",NA
"781","UMBS",-99999,-99999,"",-99999,"","","","",NA
"782","UMBS",-99999,-99999,"",-99999,"","","","",NA
"783","UMBS",-99999,-99999,"",-99999,"","","","",NA
"784","UMBS",-99999,-99999,"",-99999,"","","","",NA
"785","UMBS",-99999,-99999,"",-99999,"","","","",NA
"786","UMBS",-99999,-99999,"",-99999,"","","","",NA
"787","UMBS",-99999,-99999,"",-99999,"","","","",NA
"788","UMBS",-99999,-99999,"",-99999,"","","","",NA
"789","UMBS",-99999,-99999,"",-99999,"","","","",NA
"790","UMBS",-99999,-99999,"",-99999,"","","","",NA
"791","UMBS",-99999,-99999,"",-99999,"","","","",NA
"792","UMBS",-99999,-99999,"",-99999,"","","","",NA
"793","UMBS",-99999,-99999,"",-99999,"","","","",NA
"794","UMBS",-99999,-99999,"",-99999,"","","","",NA
"795","UMBS",-99999,-99999,"",-99999,"","","","",NA
"796","UMBS",-99999,-99999,"",-99999,"","","","",NA
"797","UMBS",-99999,-99999,"",-99999,"","","","",NA
"798","UMBS",-99999,-99999,"",-99999,"","","","",NA
